step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud,transaction_type
107,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',16.07,0,Travel and Transport
107,'C60351691','2','F','28007','M348934600','28007','es_transportation',15.49,0,Travel and Transport
107,'C98707741','4','F','28007','M348934600','28007','es_transportation',33.81,0,Travel and Transport
107,'C995844287','5','F','28007','M1823072687','28007','es_transportation',48.15,0,Travel and Transport
107,'C986553990','5','F','28007','M1823072687','28007','es_transportation',21.22,0,Travel and Transport
107,'C574062699','2','M','28007','M1823072687','28007','es_transportation',24.7,0,Travel and Transport
107,'C923875417','5','F','28007','M348934600','28007','es_transportation',21.07,0,Travel and Transport
107,'C1425441042','2','M','28007','M348934600','28007','es_transportation',28.79,0,Travel and Transport
107,'C118437987','2','M','28007','M1823072687','28007','es_transportation',2.78,0,Travel and Transport
107,'C765155274','1','F','28007','M855959430','28007','es_hyper',24.37,0,Retail and Fashion
107,'C337109624','2','F','28007','M1823072687','28007','es_transportation',8.74,0,Travel and Transport
107,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',25.54,0,Travel and Transport
107,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',6.37,0,Travel and Transport
107,'C1879341237','4','M','28007','M348934600','28007','es_transportation',56.72,0,Travel and Transport
107,'C545248492','4','M','28007','M348934600','28007','es_transportation',12.54,0,Travel and Transport
107,'C545248492','4','M','28007','M1823072687','28007','es_transportation',50.42,0,Travel and Transport
107,'C1870872671','2','F','28007','M348934600','28007','es_transportation',35.07,0,Travel and Transport
107,'C603564532','1','M','28007','M348934600','28007','es_transportation',5.87,0,Travel and Transport
107,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',27.41,0,Travel and Transport
107,'C153419170','3','F','28007','M348934600','28007','es_transportation',0.64,0,Travel and Transport
107,'C823286801','2','F','28007','M348934600','28007','es_transportation',20.21,0,Travel and Transport
107,'C623601481','3','M','28007','M1823072687','28007','es_transportation',11.0,0,Travel and Transport
108,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',29.29,0,Travel and Transport
108,'C1865204568','5','M','28007','M348934600','28007','es_transportation',9.5,0,Travel and Transport
108,'C72353846','2','M','28007','M1823072687','28007','es_transportation',26.81,0,Travel and Transport
108,'C1130259702','3','M','28007','M348934600','28007','es_transportation',52.97,0,Travel and Transport
108,'C546957379','5','M','28007','M348934600','28007','es_transportation',11.66,0,Travel and Transport
108,'C662931726','2','F','28007','M1823072687','28007','es_transportation',2.75,0,Travel and Transport
108,'C588719767','2','M','28007','M1823072687','28007','es_transportation',21.41,0,Travel and Transport
108,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',1.65,0,Travel and Transport
108,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',27.11,0,Travel and Transport
108,'C272748313','4','M','28007','M1823072687','28007','es_transportation',50.66,0,Travel and Transport
108,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',69.42,0,Travel and Transport
108,'C487569403','2','M','28007','M1823072687','28007','es_transportation',52.07,0,Travel and Transport
108,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',12.14,0,Travel and Transport
108,'C998987490','2','F','28007','M1823072687','28007','es_transportation',1.28,0,Travel and Transport
108,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',21.62,0,Travel and Transport
108,'C765155274','1','F','28007','M349281107','28007','es_fashion',6.58,0,Retail and Fashion
108,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',51.6,0,Travel and Transport
108,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',49.83,0,Travel and Transport
108,'C864655240','2','F','28007','M1823072687','28007','es_transportation',17.92,0,Travel and Transport
108,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',14.69,0,Travel and Transport
108,'C638163213','1','F','28007','M348934600','28007','es_transportation',42.97,0,Travel and Transport
108,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',1.94,0,Travel and Transport
108,'C1582366224','5','M','28007','M1823072687','28007','es_transportation',32.84,0,Travel and Transport
108,'C118437987','2','M','28007','M1823072687','28007','es_transportation',37.41,0,Travel and Transport
108,'C995844287','5','F','28007','M1823072687','28007','es_transportation',42.61,0,Travel and Transport
108,'C1622124632','2','M','28007','M151143676','28007','es_barsandrestaurants',13.24,0,Food and Dining
108,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',21.06,0,Travel and Transport
108,'C1879341237','4','M','28007','M348934600','28007','es_transportation',20.39,0,Travel and Transport
108,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',30.38,0,Travel and Transport
108,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',4.85,0,Travel and Transport
108,'C490238464','3','M','28007','M1823072687','28007','es_transportation',37.13,0,Travel and Transport
108,'C834963773','5','F','28007','M1823072687','28007','es_transportation',24.69,0,Travel and Transport
108,'C1156346576','4','F','28007','M348934600','28007','es_transportation',2.39,0,Travel and Transport
108,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',44.93,0,Travel and Transport
108,'C337109624','2','F','28007','M1823072687','28007','es_transportation',10.39,0,Travel and Transport
108,'C671524709','5','F','28007','M1823072687','28007','es_transportation',13.69,0,Travel and Transport
108,'C51444479','3','M','28007','M1823072687','28007','es_transportation',9.42,0,Travel and Transport
108,'C83613815','2','F','28007','M348934600','28007','es_transportation',19.56,0,Travel and Transport
108,'C83613815','2','F','28007','M1823072687','28007','es_transportation',24.68,0,Travel and Transport
108,'C327430270','5','F','28007','M348934600','28007','es_transportation',42.09,0,Travel and Transport
108,'C168310052','2','M','28007','M1823072687','28007','es_transportation',24.34,0,Travel and Transport
108,'C1870872671','2','F','28007','M348934600','28007','es_transportation',35.03,0,Travel and Transport
108,'C156162339','2','F','28007','M348934600','28007','es_transportation',62.79,0,Travel and Transport
108,'C1551465414','1','M','28007','M348934600','28007','es_transportation',35.77,0,Travel and Transport
108,'C1987405562','5','F','28007','M348934600','28007','es_transportation',51.54,0,Travel and Transport
108,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',11.66,0,Travel and Transport
108,'C187514477','3','M','28007','M348934600','28007','es_transportation',31.4,0,Travel and Transport
108,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',26.09,0,Travel and Transport
108,'C819690995','5','F','28007','M151143676','28007','es_barsandrestaurants',54.45,0,Food and Dining
108,'C98707741','4','F','28007','M348934600','28007','es_transportation',10.89,0,Travel and Transport
108,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',48.05,0,Travel and Transport
108,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',55.7,0,Travel and Transport
108,'C603081336','3','F','28007','M1823072687','28007','es_transportation',5.15,0,Travel and Transport
108,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',22.46,0,Travel and Transport
108,'C583110837','3','M','28007','M348934600','28007','es_transportation',31.29,0,Travel and Transport
108,'C996804095','3','M','28007','M1823072687','28007','es_transportation',36.15,0,Travel and Transport
108,'C1769927077','2','F','28007','M348934600','28007','es_transportation',11.91,0,Travel and Transport
108,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',16.39,0,Travel and Transport
108,'C757503768','5','M','28007','M348934600','28007','es_transportation',51.94,0,Travel and Transport
108,'C60351691','2','F','28007','M348934600','28007','es_transportation',49.75,0,Travel and Transport
108,'C823286801','2','F','28007','M348934600','28007','es_transportation',22.28,0,Travel and Transport
108,'C1771717627','2','F','28007','M85975013','28007','es_food',57.92,0,Food and Dining
108,'C1180570487','6','F','28007','M85975013','28007','es_food',4.84,0,Food and Dining
108,'C153419170','3','F','28007','M348934600','28007','es_transportation',41.44,0,Travel and Transport
108,'C202531238','4','F','28007','M1823072687','28007','es_transportation',9.65,0,Travel and Transport
108,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',2.05,0,Travel and Transport
108,'C352968107','2','M','28007','M1823072687','28007','es_transportation',23.68,0,Travel and Transport
108,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',18.83,0,Travel and Transport
108,'C1315400589','3','F','28007','M1946091778','28007','es_wellnessandbeauty',43.56,0,Health and Wellness
108,'C345742557','5','F','28007','M1823072687','28007','es_transportation',3.27,0,Travel and Transport
108,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',28.67,0,Travel and Transport
108,'C603564532','1','M','28007','M348934600','28007','es_transportation',20.99,0,Travel and Transport
108,'C574062699','2','M','28007','M1823072687','28007','es_transportation',82.14,0,Travel and Transport
108,'C506520283','4','F','28007','M348934600','28007','es_transportation',29.13,0,Travel and Transport
108,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',2.9,0,Travel and Transport
108,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',33.34,0,Travel and Transport
108,'C1413412440','2','F','28007','M1888755466','28007','es_otherservices',44.18,0,Services
108,'C490092965','2','M','28007','M348934600','28007','es_transportation',44.84,0,Travel and Transport
108,'C623601481','3','M','28007','M1823072687','28007','es_transportation',2.74,0,Travel and Transport
108,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',8.17,0,Travel and Transport
108,'C545248492','4','M','28007','M1823072687','28007','es_transportation',17.65,0,Travel and Transport
108,'C1093826151','4','M','28007','M348934600','28007','es_transportation',26.56,0,Travel and Transport
108,'C476477241','4','M','28007','M1823072687','28007','es_transportation',24.9,0,Travel and Transport
108,'C1425441042','2','M','28007','M348934600','28007','es_transportation',1.18,0,Travel and Transport
108,'C986553990','5','F','28007','M1823072687','28007','es_transportation',52.12,0,Travel and Transport
108,'C1988407051','5','M','28007','M348934600','28007','es_transportation',44.82,0,Travel and Transport
109,'C1769927077','2','F','28007','M151143676','28007','es_barsandrestaurants',9.67,0,Food and Dining
109,'C757503768','5','M','28007','M348934600','28007','es_transportation',33.52,0,Travel and Transport
109,'C1988407051','5','M','28007','M348934600','28007','es_transportation',25.91,0,Travel and Transport
109,'C864655240','2','F','28007','M1823072687','28007','es_transportation',0.32,0,Travel and Transport
109,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',47.56,0,Travel and Transport
109,'C1687101094','2','F','28007','M1946091778','28007','es_wellnessandbeauty',103.9,0,Health and Wellness
109,'C1563705147','5','F','28007','M348934600','28007','es_transportation',19.83,0,Travel and Transport
109,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',12.83,0,Travel and Transport
109,'C187514477','3','M','28007','M348934600','28007','es_transportation',32.95,0,Travel and Transport
109,'C168310052','2','M','28007','M1823072687','28007','es_transportation',32.06,0,Travel and Transport
109,'C546957379','5','M','28007','M348934600','28007','es_transportation',47.93,0,Travel and Transport
109,'C638163213','1','F','28007','M348934600','28007','es_transportation',3.25,0,Travel and Transport
109,'C327430270','5','F','28007','M348934600','28007','es_transportation',19.28,0,Travel and Transport
109,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',65.21,0,Travel and Transport
109,'C1161949399','2','M','28007','M1823072687','28007','es_transportation',19.45,0,Travel and Transport
109,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',19.46,0,Travel and Transport
109,'C623601481','3','M','28007','M732195782','28007','es_travel',1888.43,1,Travel and Transport
109,'C98707741','4','F','28007','M348934600','28007','es_transportation',5.13,0,Travel and Transport
109,'C819690995','5','F','28007','M348934600','28007','es_transportation',74.64,0,Travel and Transport
109,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',54.51,0,Travel and Transport
109,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',44.48,0,Travel and Transport
109,'C1273110804','4','M','28007','M85975013','28007','es_food',10.6,0,Food and Dining
109,'C1879341237','4','M','28007','M348934600','28007','es_transportation',36.56,0,Travel and Transport
109,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',49.35,0,Travel and Transport
109,'C153419170','3','F','28007','M348934600','28007','es_transportation',19.65,0,Travel and Transport
109,'C345742557','5','F','28007','M1823072687','28007','es_transportation',3.76,0,Travel and Transport
109,'C1582366224','5','M','28007','M85975013','28007','es_food',6.93,0,Food and Dining
109,'C1255236689','1','F','28007','M85975013','28007','es_food',44.2,0,Food and Dining
109,'C583110837','3','M','28007','M348934600','28007','es_transportation',41.8,0,Travel and Transport
109,'C603081336','3','F','28007','M1823072687','28007','es_transportation',29.05,0,Travel and Transport
109,'C623601481','3','M','28007','M1823072687','28007','es_transportation',16.83,0,Travel and Transport
109,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',7.1,0,Travel and Transport
109,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',5.24,0,Travel and Transport
109,'C72353846','2','M','28007','M1823072687','28007','es_transportation',12.95,0,Travel and Transport
109,'C476477241','4','M','28007','M1313686961','28007','es_contents',40.96,0,Services
109,'C476477241','4','M','28007','M677738360','28007','es_contents',110.81,0,Services
109,'C1870872671','2','F','28007','M348934600','28007','es_transportation',48.1,0,Travel and Transport
109,'C662931726','2','F','28007','M1823072687','28007','es_transportation',72.26,0,Travel and Transport
109,'C83613815','2','F','28007','M1823072687','28007','es_transportation',15.13,0,Travel and Transport
109,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',38.88,0,Travel and Transport
109,'C986553990','5','F','28007','M1823072687','28007','es_transportation',26.38,0,Travel and Transport
109,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',2.79,0,Travel and Transport
109,'C118437987','2','M','28007','M1823072687','28007','es_transportation',29.41,0,Travel and Transport
109,'C352968107','2','M','28007','M1823072687','28007','es_transportation',49.67,0,Travel and Transport
109,'C603564532','1','M','28007','M348934600','28007','es_transportation',45.36,0,Travel and Transport
109,'C337109624','2','F','28007','M1823072687','28007','es_transportation',42.49,0,Travel and Transport
109,'C272748313','4','M','28007','M1823072687','28007','es_transportation',24.87,0,Travel and Transport
109,'C588719767','2','M','28007','M1823072687','28007','es_transportation',22.64,0,Travel and Transport
109,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',49.4,0,Travel and Transport
109,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',44.98,0,Travel and Transport
109,'C1698653726','2','M','28007','M1823072687','28007','es_transportation',7.65,0,Travel and Transport
109,'C1622124632','2','M','28007','M348934600','28007','es_transportation',43.4,0,Travel and Transport
109,'C1315400589','3','F','28007','M348934600','28007','es_transportation',15.79,0,Travel and Transport
109,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',32.24,0,Travel and Transport
109,'C1738944491','2','M','28007','M348934600','28007','es_transportation',31.92,0,Travel and Transport
109,'C671524709','5','F','28007','M1823072687','28007','es_transportation',50.9,0,Travel and Transport
109,'C995844287','5','F','28007','M1823072687','28007','es_transportation',18.43,0,Travel and Transport
109,'C487569403','2','M','28007','M1823072687','28007','es_transportation',22.16,0,Travel and Transport
109,'C202531238','4','F','28007','M1946091778','28007','es_wellnessandbeauty',115.12,0,Health and Wellness
109,'C834963773','5','F','28007','M1823072687','28007','es_transportation',23.11,0,Travel and Transport
109,'C765155274','1','F','28007','M1823072687','28007','es_transportation',29.11,0,Travel and Transport
109,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',36.34,0,Travel and Transport
109,'C1180570487','6','F','28007','M1823072687','28007','es_transportation',10.76,0,Travel and Transport
109,'C1865204568','5','M','28007','M348934600','28007','es_transportation',14.81,0,Travel and Transport
109,'C490092965','2','M','28007','M348934600','28007','es_transportation',1.21,0,Travel and Transport
109,'C1591908890','2','M','28007','M1823072687','28007','es_transportation',19.14,0,Travel and Transport
109,'C1950723662','2','F','28007','M85975013','28007','es_food',36.77,0,Food and Dining
109,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',36.35,0,Travel and Transport
109,'C1551465414','1','M','28007','M348934600','28007','es_transportation',33.47,0,Travel and Transport
109,'C574062699','2','M','28007','M1823072687','28007','es_transportation',34.95,0,Travel and Transport
109,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',21.39,0,Travel and Transport
109,'C923875417','5','F','28007','M348934600','28007','es_transportation',26.45,0,Travel and Transport
109,'C490238464','3','M','28007','M1823072687','28007','es_transportation',3.86,0,Travel and Transport
109,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',24.34,0,Travel and Transport
109,'C1093826151','4','M','28007','M348934600','28007','es_transportation',34.02,0,Travel and Transport
109,'C39858251','5','F','28007','M348934600','28007','es_transportation',36.95,0,Travel and Transport
109,'C506520283','4','F','28007','M348934600','28007','es_transportation',26.74,0,Travel and Transport
109,'C60351691','2','F','28007','M348934600','28007','es_transportation',15.06,0,Travel and Transport
109,'C545248492','4','M','28007','M1823072687','28007','es_transportation',19.09,0,Travel and Transport
109,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',18.17,0,Travel and Transport
109,'C1156346576','4','F','28007','M348934600','28007','es_transportation',10.42,0,Travel and Transport
109,'C996804095','3','M','28007','M1823072687','28007','es_transportation',28.62,0,Travel and Transport
110,'C476477241','4','M','28007','M348934600','28007','es_transportation',23.59,0,Travel and Transport
110,'C476477241','4','M','28007','M1823072687','28007','es_transportation',2.7,0,Travel and Transport
110,'C1569939854','6','F','28007','M1823072687','28007','es_transportation',33.92,0,Travel and Transport
110,'C39858251','5','F','28007','M348934600','28007','es_transportation',26.36,0,Travel and Transport
110,'C274486575','2','F','28007','M980657600','28007','es_sportsandtoys',37.87,0,Entertainment
110,'C274486575','2','F','28007','M1741626453','28007','es_sportsandtoys',139.25,0,Entertainment
110,'C490092965','2','M','28007','M348934600','28007','es_transportation',8.94,0,Travel and Transport
110,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',3.06,0,Travel and Transport
110,'C1865204568','5','M','28007','M348934600','28007','es_transportation',21.73,0,Travel and Transport
110,'C187514477','3','M','28007','M348934600','28007','es_transportation',6.34,0,Travel and Transport
110,'C345742557','5','F','28007','M1823072687','28007','es_transportation',50.91,0,Travel and Transport
110,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',13.66,0,Travel and Transport
110,'C1551465414','1','M','28007','M348934600','28007','es_transportation',18.96,0,Travel and Transport
110,'C823286801','2','F','28007','M348934600','28007','es_transportation',19.07,0,Travel and Transport
110,'C1582366224','5','M','28007','M85975013','28007','es_food',106.71,0,Food and Dining
110,'C995844287','5','F','28007','M1823072687','28007','es_transportation',22.08,0,Travel and Transport
110,'C1161949399','2','M','28007','M1053599405','28007','es_health',71.86,0,Health and Wellness
110,'C1093826151','4','M','28007','M348934600','28007','es_transportation',58.0,0,Travel and Transport
110,'C327430270','5','F','28007','M348934600','28007','es_transportation',18.84,0,Travel and Transport
110,'C1156346576','4','F','28007','M348934600','28007','es_transportation',23.5,0,Travel and Transport
110,'C1622124632','2','M','28007','M151143676','28007','es_barsandrestaurants',25.08,0,Food and Dining
110,'C588719767','2','M','28007','M1823072687','28007','es_transportation',30.92,0,Travel and Transport
110,'C490238464','3','M','28007','M1823072687','28007','es_transportation',2.89,0,Travel and Transport
110,'C1987405562','5','F','28007','M348934600','28007','es_transportation',15.72,0,Travel and Transport
110,'C834963773','5','F','28007','M1823072687','28007','es_transportation',19.45,0,Travel and Transport
110,'C72353846','2','M','28007','M85975013','28007','es_food',56.12,0,Food and Dining
110,'C153419170','3','F','28007','M348934600','28007','es_transportation',28.16,0,Travel and Transport
110,'C1769927077','2','F','28007','M348934600','28007','es_transportation',17.24,0,Travel and Transport
110,'C765155274','1','F','28007','M1823072687','28007','es_transportation',17.29,0,Travel and Transport
110,'C546957379','5','M','28007','M348934600','28007','es_transportation',2.12,0,Travel and Transport
110,'C51444479','3','M','28007','M1823072687','28007','es_transportation',13.48,0,Travel and Transport
110,'C1087788850','4','M','28007','M1823072687','28007','es_transportation',59.15,0,Travel and Transport
110,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',36.61,0,Travel and Transport
110,'C1769470125','2','F','28007','M1823072687','28007','es_transportation',53.58,0,Travel and Transport
110,'C819690995','5','F','28007','M348934600','28007','es_transportation',34.44,0,Travel and Transport
110,'C1738944491','2','M','28007','M348934600','28007','es_transportation',66.39,0,Travel and Transport
110,'C98707741','4','F','28007','M348934600','28007','es_transportation',20.14,0,Travel and Transport
110,'C83613815','2','F','28007','M1823072687','28007','es_transportation',47.76,0,Travel and Transport
110,'C864655240','2','F','28007','M1823072687','28007','es_transportation',5.4,0,Travel and Transport
110,'C998987490','2','F','28007','M1823072687','28007','es_transportation',39.35,0,Travel and Transport
110,'C603081336','3','F','28007','M1823072687','28007','es_transportation',24.52,0,Travel and Transport
110,'C337109624','2','F','28007','M1823072687','28007','es_transportation',10.71,0,Travel and Transport
110,'C1870872671','2','F','28007','M348934600','28007','es_transportation',6.13,0,Travel and Transport
110,'C1255236689','1','F','28007','M1823072687','28007','es_transportation',26.62,0,Travel and Transport
110,'C603564532','1','M','28007','M348934600','28007','es_transportation',44.09,0,Travel and Transport
110,'C662931726','2','F','28007','M1823072687','28007','es_transportation',19.44,0,Travel and Transport
110,'C1695454092','2','M','28007','M1823072687','28007','es_transportation',27.03,0,Travel and Transport
110,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',32.16,0,Travel and Transport
110,'C1273110804','4','M','28007','M85975013','28007','es_food',36.53,0,Food and Dining
110,'C487569403','2','M','28007','M1823072687','28007','es_transportation',18.24,0,Travel and Transport
110,'C2126436338','1','F','28007','M1823072687','28007','es_transportation',39.1,0,Travel and Transport
110,'C1130259702','3','M','28007','M348934600','28007','es_transportation',30.58,0,Travel and Transport
110,'C1207205377','4','M','28007','M1823072687','28007','es_transportation',34.77,0,Travel and Transport
110,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',3.16,0,Travel and Transport
110,'C545248492','4','M','28007','M1823072687','28007','es_transportation',15.82,0,Travel and Transport
110,'C352968107','2','M','28007','M1823072687','28007','es_transportation',24.69,0,Travel and Transport
110,'C1038996959','2','M','28007','M1823072687','28007','es_transportation',39.55,0,Travel and Transport
110,'C1879341237','4','M','28007','M348934600','28007','es_transportation',9.68,0,Travel and Transport
110,'C1820855004','2','F','28007','M85975013','28007','es_food',86.56,0,Food and Dining
110,'C156162339','2','F','28007','M348934600','28007','es_transportation',30.31,0,Travel and Transport
110,'C1591908890','2','M','28007','M85975013','28007','es_food',11.75,0,Food and Dining
110,'C1425441042','2','M','28007','M348934600','28007','es_transportation',7.13,0,Travel and Transport
110,'C671524709','5','F','28007','M1823072687','28007','es_transportation',12.43,0,Travel and Transport
110,'C996804095','3','M','28007','M1823072687','28007','es_transportation',21.77,0,Travel and Transport
110,'C272748313','4','M','28007','M1823072687','28007','es_transportation',3.5,0,Travel and Transport
110,'C986553990','5','F','28007','M1823072687','28007','es_transportation',45.24,0,Travel and Transport
110,'C2072009750','2','F','28007','M1823072687','28007','es_transportation',12.23,0,Travel and Transport
110,'C1687101094','2','F','28007','M348934600','28007','es_transportation',34.26,0,Travel and Transport
110,'C1687101094','2','F','28007','M1823072687','28007','es_transportation',31.47,0,Travel and Transport
110,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',29.85,0,Travel and Transport
110,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',28.03,0,Travel and Transport
110,'C1697528836','3','F','28007','M1823072687','28007','es_transportation',24.34,0,Travel and Transport
110,'C1771717627','2','F','28007','M1823072687','28007','es_transportation',9.74,0,Travel and Transport
110,'C574062699','2','M','28007','M1823072687','28007','es_transportation',0.97,0,Travel and Transport
110,'C1563705147','5','F','28007','M151143676','28007','es_barsandrestaurants',65.79,0,Food and Dining
110,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',6.16,0,Travel and Transport
110,'C579037870','6','M','28007','M1535107174','28007','es_wellnessandbeauty',55.66,0,Health and Wellness
110,'C579037870','6','M','28007','M1198415165','28007','es_wellnessandbeauty',25.93,0,Health and Wellness
110,'C757503768','5','M','28007','M348934600','28007','es_transportation',17.88,0,Travel and Transport
110,'C168310052','2','M','28007','M1823072687','28007','es_transportation',21.45,0,Travel and Transport
110,'C923875417','5','F','28007','M348934600','28007','es_transportation',17.73,0,Travel and Transport
110,'C1315400589','3','F','28007','M1823072687','28007','es_transportation',14.14,0,Travel and Transport
110,'C327430270','5','F','28007','M1873032707','28007','es_hotelservices',413.93,1,Travel and Transport
110,'C1166355595','4','F','28007','M349281107','28007','es_fashion',12.28,0,Retail and Fashion
110,'C506520283','4','F','28007','M855959430','28007','es_hyper',38.87,0,Retail and Fashion
110,'C60351691','2','F','28007','M348934600','28007','es_transportation',1.84,0,Travel and Transport
111,'C1425441042','2','M','28007','M348934600','28007','es_transportation',26.78,0,Travel and Transport
111,'C986553990','5','F','28007','M1823072687','28007','es_transportation',11.63,0,Travel and Transport
111,'C1950723662','2','F','28007','M1823072687','28007','es_transportation',63.7,0,Travel and Transport
111,'C1941625566','3','F','28007','M1823072687','28007','es_transportation',33.26,0,Travel and Transport
111,'C623601481','3','M','28007','M1823072687','28007','es_transportation',18.62,0,Travel and Transport
111,'C1038996959','2','M','28007','M85975013','28007','es_food',29.06,0,Food and Dining
111,'C1769470125','2','F','28007','M1053599405','28007','es_health',7.76,0,Health and Wellness
111,'C1769470125','2','F','28007','M1913465890','28007','es_health',266.3,0,Health and Wellness
111,'C1760612790','3','M','28007','M1823072687','28007','es_transportation',10.11,0,Travel and Transport
111,'C1166355595','4','F','28007','M1823072687','28007','es_transportation',26.88,0,Travel and Transport
111,'C588719767','2','M','28007','M1823072687','28007','es_transportation',26.62,0,Travel and Transport
111,'C168310052','2','M','28007','M1823072687','28007','es_transportation',36.3,0,Travel and Transport
111,'C671524709','5','F','28007','M1823072687','28007','es_transportation',14.93,0,Travel and Transport
111,'C2096367617','2','M','28007','M1535107174','28007','es_wellnessandbeauty',86.79,0,Health and Wellness
111,'C2096367617','2','M','28007','M1198415165','28007','es_wellnessandbeauty',31.99,0,Health and Wellness
111,'C1865204568','5','M','28007','M1649169323','28007','es_sportsandtoys',68.45,0,Entertainment
111,'C923875417','5','F','28007','M348934600','28007','es_transportation',44.17,0,Travel and Transport
111,'C118437987','2','M','28007','M1823072687','28007','es_transportation',38.48,0,Travel and Transport
111,'C864655240','2','F','28007','M1823072687','28007','es_transportation',9.57,0,Travel and Transport
111,'C1130259702','3','M','28007','M348934600','28007','es_transportation',10.42,0,Travel and Transport
111,'C506520283','4','F','28007','M348934600','28007','es_transportation',24.87,0,Travel and Transport
111,'C153419170','3','F','28007','M348934600','28007','es_transportation',6.16,0,Travel and Transport
111,'C1563705147','5','F','28007','M151143676','28007','es_barsandrestaurants',71.42,0,Food and Dining
111,'C1738944491','2','M','28007','M855959430','28007','es_hyper',36.0,0,Retail and Fashion
111,'C490238464','3','M','28007','M1823072687','28007','es_transportation',10.34,0,Travel and Transport
111,'C765155274','1','F','28007','M85975013','28007','es_food',62.8,0,Food and Dining
111,'C998987490','2','F','28007','M1823072687','28007','es_transportation',24.3,0,Travel and Transport
111,'C1331907286','2','M','28007','M1823072687','28007','es_transportation',44.46,0,Travel and Transport
111,'C1820855004','2','F','28007','M1823072687','28007','es_transportation',66.23,0,Travel and Transport
111,'C490092965','2','M','28007','M348934600','28007','es_transportation',5.21,0,Travel and Transport
111,'C352968107','2','M','28007','M1823072687','28007','es_transportation',52.68,0,Travel and Transport
111,'C1697851479','3','M','28007','M1823072687','28007','es_transportation',61.22,0,Travel and Transport
111,'C1687101094','2','F','28007','M85975013','28007','es_food',83.49,0,Food and Dining
111,'C1987405562','5','F','28007','M348934600','28007','es_transportation',27.43,0,Travel and Transport
111,'C337109624','2','F','28007','M85975013','28007','es_food',2.97,0,Food and Dining
111,'C1952040134','3','F','28007','M1823072687','28007','es_transportation',1.34,0,Travel and Transport
111,'C1635613216','4','F','28007','M1823072687','28007','es_transportation',46.63,0,Travel and Transport
111,'C1619755203','5','F','28007','M1823072687','28007','es_transportation',0.39,0,Travel and Transport
111,'C1897705669','2','M','28007','M1823072687','28007','es_transportation',18.35,0,Travel and Transport
111,'C1273110804','4','M','28007','M1823072687','28007','es_transportation',37.05,0,Travel and Transport
